No         Symmetry   Value_Hartree        Value_eV       Occupancy  Homo/Lumo

244         O        -0.57259      -15.580575               O           
245         O        -0.57170      -15.556357               O           
246         O        -0.56907      -15.484793               O           
247         O        -0.53663      -14.602078               O           
248         O        -0.52675      -14.333236               O           
249         O        -0.52156      -14.192013               O           
250         O        -0.49676      -13.517187               O           
251         O        -0.48678      -13.245625               O           
252         O        -0.47236      -12.853246               O           
253         O        -0.37570       -10.22306               O           
254         O        -0.37498      -10.203468               O           
255         O        -0.36724       -9.992857               O           
256         O        -0.36406       -9.906327               O           
257         O        -0.36182       -9.845375               O           
258         O        -0.35925       -9.775444               O           
259         O        -0.35843       -9.753131               O           
260         O        -0.35553        -9.67422               O           
261         O        -0.35324       -9.611908               O           
262         O        -0.35269       -9.596942               O           
263         O        -0.35049       -9.537078               O           
264         O        -0.34923       -9.502793               O           
265         O        -0.34777       -9.463065               O           
266         O        -0.34692       -9.439936               O           
267         O        -0.34335       -9.342794               O           
268         O        -0.34147       -9.291638               O           
269         O        -0.33869       -9.215992               O           
270         O        -0.33668       -9.161298               O           
271         O        -0.33140       -9.017626               O           
272         O        -0.32435       -8.825791               O           
273         O        -0.31772       -8.645384               O           
274         O        -0.31691       -8.623343               O           
275         O        -0.31316       -8.521303               O           
276         O        -0.30842       -8.392324               O           
277         O        -0.28652        -7.79641               O           
278         O        -0.27981       -7.613826               O           
279         O        -0.27214        -7.40512               O           
280         O        -0.26886       -7.315869               O           
281         O        -0.26650       -7.251652               O           
282         O        -0.25994       -7.073149               O           
283         O        -0.25802       -7.020905               O           
284         O        -0.25730       -7.001313               O           
285         O        -0.25477        -6.93247               O           
286         O        -0.25352       -6.898457               O           
287         O        -0.25292        -6.88213               O           
288         O        -0.24960       -6.791791               O           
289         O        -0.24860        -6.76458               O           
290         O        -0.24516       -6.670975               O           
291         O        -0.24411       -6.642404               O           
292         O        -0.24048       -6.543629               O           
293         O        -0.23430       -6.375467               O           
294         O        -0.23194        -6.31125               O           
295         O        -0.23092       -6.283495               O           
296         O        -0.22613       -6.153156               O           
297         O        -0.22336       -6.077782               O           
298         O        -0.22136       -6.023361               O           
299         O        -0.21752       -5.918871               O           
300         O        -0.21429       -5.830981               O           
301         V        -0.11097       -3.019571               V           
302         V        -0.10452       -2.844062               V           
303         V        -0.10302       -2.803246               V           
304         V        -0.09705       -2.640798               V           
305         V        -0.09372       -2.550187               V           
306         V        -0.09060       -2.465289               V           
307         V        -0.08758       -2.383113               V           
308         V        -0.08337       -2.268556               V           
309         V        -0.08081       -2.198897               V           
310         V        -0.07904       -2.150734               V           
311         V        -0.07594       -2.066381               V           
312         V        -0.07501       -2.041075               V           
313         V        -0.07163       -1.949102               V           
314         V        -0.07123       -1.938218               V           
315         V        -0.06786       -1.846518               V           
316         V        -0.06538       -1.779036               V           
317         V        -0.06063       -1.649785               V           
318         V        -0.05483       -1.491963               V           
319         V        -0.05187       -1.411419               V           
320         V        -0.04492       -1.222305               V           
321         V        -0.04476       -1.217951               V           
322         V        -0.03806       -1.035639               V           
323         V        -0.03464       -0.942579               V           
324         V        -0.03318       -0.902851               V           
325         V        -0.03220       -0.876185               V           
326         V        -0.02737       -0.744757               V           
327         V        -0.02521       -0.685982               V           
328         V        -0.02174       -0.591561               V           
329         V        -0.01793       -0.487888               V           
330         V        -0.01519       -0.413331               V           
331         V        -0.01359       -0.369793               V           
332         V        -0.01126       -0.306392               V           
333         V        -0.00368       -0.100135               V           
334         V        -0.00037       -0.010068               V           
335         V         0.00188        0.051156               V           
336         V         0.00324        0.088163               V           
337         V         0.04428         1.20489               V           
338         V         0.05331        1.450602               V           
339         V         0.05896        1.604343               V           
340         V         0.06312        1.717539               V           
341         V         0.06560        1.785022               V           
342         V         0.06744         1.83509               V           
343         V         0.07008        1.906926               V           
344         V         0.07363        2.003524               V           
345         V         0.07535        2.050326               V           
346         V         0.07725        2.102027               V           
347         V         0.07794        2.120802               V           
348         V         0.07997         2.17604               V           
349         V         0.08252        2.245427               V           
350         V         0.08336        2.268284               V           
351         V         0.08601        2.340392               V           
352         V         0.08676          2.3608               V           
353         V         0.08923        2.428011               V           
354         V         0.09028        2.456582               V           
355         V         0.09115        2.480255               V           
356         V         0.09322        2.536581               V           
357         V         0.09455        2.572772               V           
358         V         0.09679        2.633724               V           
359         V         0.09844        2.678621               V           
360         V         0.10065        2.738757               V           
361         V         0.10215        2.779573               V           
362         V         0.10354        2.817396               V           
363         V         0.10482        2.852226               V           
364         V         0.10756        2.926783               V           
365         V         0.10841        2.949912               V           
366         V         0.11075        3.013585               V           
367         V         0.11225        3.054401               V           
368         V         0.11349        3.088142               V           
369         V         0.11473        3.121884               V           
370         V         0.11609         3.15889               V           
371         V         0.11678        3.177666               V           
372         V         0.11900        3.238073               V           
373         V         0.12000        3.265284               V           
374         V         0.12179        3.313991               V           
375         V         0.12362        3.363787               V           
